customerID,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_group,Contract,PaperlessBilling,PaymentMethod,InternetService,TechSupport,StreamingTV,StreamingMovies,MonthlyCharges,TotalCharges,revenue_segment,early_churn_flag,risk_profile,Churn,churn_flag
9631-XEYKE,Male,No,false,false,3,0-11 Months,Month-to-month,false,Bank transfer (automatic),DSL,No,No,No,50.4,137.25,Mid Value,No,Normal,false,0
8631-NBHFZ,Male,Yes,true,true,66,49+ Months,Two year,false,Credit card (automatic),DSL,Yes,Yes,No,79.4,5154.6,High Value,No,Normal,true,1
1335-MXCSE,Male,No,true,true,55,49+ Months,Two year,true,Credit card (automatic),DSL,Yes,No,No,55.25,3119.9,Mid Value,No,Normal,false,0
8873-TMKGR,Male,No,false,false,29,25-48 Months,One year,false,Mailed check,No,No internet service,No internet service,No internet service,19.1,529.5,Low Value,No,Normal,false,0
8800-JOOCF,Female,No,false,true,12,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,No,84.05,966.55,High Value,No,Normal,false,0
1469-LBJQJ,Female,No,true,false,66,49+ Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,105.2,6936.85,High Value,No,Normal,false,0
4958-XCBDQ,Male,Yes,false,false,35,25-48 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,101.4,3496.3,High Value,No,Normal,true,1
8337-UPOAQ,Male,Yes,true,false,10,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,Yes,89.8,914.3,High Value,No,High Risk,true,1
0064-YIJGF,Male,No,true,true,27,25-48 Months,Month-to-month,true,Bank transfer (automatic),Fiber optic,No,No,No,75.75,1929.0,High Value,No,Normal,false,0
2386-OWURY,Female,No,false,false,58,49+ Months,Month-to-month,true,Electronic check,Fiber optic,Yes,Yes,Yes,95.3,5817.7,High Value,No,Normal,false,0
1725-IQNIY,Male,No,true,false,54,49+ Months,Two year,false,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,109.75,6110.2,High Value,No,Normal,true,1
0310-VQXAM,Male,No,false,false,9,0-11 Months,Month-to-month,false,Mailed check,No,No internet service,No internet service,No internet service,19.85,178.8,Low Value,No,Normal,false,0
6598-RFFVI,Male,No,false,false,2,0-11 Months,One year,false,Credit card (automatic),No,No internet service,No internet service,No internet service,19.3,28.3,Low Value,Early Churn,Normal,true,1
3453-RTHJQ,Male,No,false,false,6,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,69.1,435.0,Mid Value,No,Normal,false,0
6712-OAWRH,Female,Yes,false,false,26,25-48 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,91.25,2351.8,High Value,No,Normal,true,1
6278-FEPBZ,Female,No,false,false,9,0-11 Months,Month-to-month,false,Mailed check,No,No internet service,No internet service,No internet service,20.25,186.15,Low Value,No,Normal,false,0
4280-DLSHD,Male,No,true,false,8,0-11 Months,Month-to-month,true,Mailed check,DSL,No,No,No,54.75,445.85,Mid Value,No,Normal,false,0
1508-DFXCU,Male,No,false,false,12,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,No,81.45,912.0,High Value,No,Normal,false,0
8614-VGMMV,Female,No,false,false,15,12-24 Months,Month-to-month,true,Electronic check,DSL,No,No,No,49.1,679.55,Mid Value,No,Normal,true,1
7868-BGSZA,Male,No,true,false,43,25-48 Months,One year,true,Electronic check,DSL,No,Yes,Yes,80.2,3581.6,High Value,No,Normal,false,0
2800-QQUSO,Male,No,false,false,42,25-48 Months,Month-to-month,true,Electronic check,Fiber optic,Yes,Yes,Yes,100.3,4222.95,High Value,No,Normal,false,0
2930-UOTMB,Female,No,false,false,31,25-48 Months,Month-to-month,false,Credit card (automatic),DSL,Yes,No,No,65.25,1994.3,Mid Value,No,Normal,true,1
7973-DZRKH,Female,No,false,true,66,49+ Months,Two year,true,Credit card (automatic),Fiber optic,Yes,No,No,90.95,5930.05,High Value,No,Normal,false,0
5914-DVBWJ,Female,Yes,false,false,18,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,Yes,No,No,85.45,1505.85,High Value,No,Normal,true,1
7698-YFGEZ,Male,No,false,false,1,0-11 Months,Month-to-month,false,Mailed check,No,No internet service,No internet service,No internet service,20.0,20.0,Low Value,No,Normal,false,0
2533-QVMSK,Male,No,true,false,61,49+ Months,Two year,true,Electronic check,Fiber optic,Yes,Yes,No,94.1,5638.3,High Value,No,Normal,true,1
9773-PEQBZ,Male,No,false,false,10,0-11 Months,Month-to-month,false,Electronic check,Fiber optic,No,No,No,79.85,797.25,High Value,No,High Risk,false,0
8644-XLFBW,Male,Yes,false,false,1,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,71.65,71.65,Mid Value,Early Churn,High Risk,true,1
0650-BWOZN,Female,Yes,false,false,18,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,73.55,1359.45,Mid Value,No,Normal,false,0
8625-AZYZY,Male,No,true,false,24,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,104.65,2542.45,High Value,No,Normal,true,1
7785-RDVIG,Female,No,true,true,3,0-11 Months,Month-to-month,false,Mailed check,No,No internet service,No internet service,No internet service,19.3,54.7,Low Value,No,Normal,false,0
9602-WCXPI,Male,No,false,false,50,49+ Months,One year,false,Credit card (automatic),No,No internet service,No internet service,No internet service,20.15,989.05,Low Value,No,Normal,false,0
2903-YYTBW,Male,No,true,true,1,0-11 Months,Month-to-month,false,Electronic check,DSL,No,No,No,44.55,44.55,Mid Value,No,Normal,false,0
3620-MWJNE,Male,No,false,false,2,0-11 Months,Month-to-month,true,Mailed check,DSL,Yes,No,No,54.45,87.3,Mid Value,No,Normal,false,0
8573-JGCZW,Male,No,false,false,17,12-24 Months,One year,true,Bank transfer (automatic),No,No internet service,No internet service,No internet service,19.65,351.55,Low Value,No,Normal,false,0
6837-HAEVO,Male,No,true,true,69,49+ Months,Two year,true,Electronic check,Fiber optic,No,Yes,Yes,105.0,7297.75,High Value,No,Normal,false,0
6701-YVNQG,Male,No,true,false,72,49+ Months,Two year,true,Credit card (automatic),DSL,Yes,Yes,Yes,88.7,6301.7,High Value,No,Normal,false,0
9306-CPCBC,Female,No,false,false,3,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,74.25,210.3,Mid Value,Early Churn,High Risk,true,1
4304-XUMGI,Male,Yes,true,true,50,49+ Months,Two year,true,Bank transfer (automatic),DSL,No,No,Yes,75.15,3822.45,High Value,No,Normal,false,0
9504-YAZWB,Female,No,false,false,53,49+ Months,Two year,false,Mailed check,No,No internet service,No internet service,No internet service,20.25,1048.45,Low Value,No,Normal,false,0
8819-ZBYNA,Female,No,true,false,58,49+ Months,Two year,true,Credit card (automatic),Fiber optic,Yes,Yes,Yes,109.1,6393.65,High Value,No,Normal,false,0
6174-NRBTZ,Male,No,false,false,46,25-48 Months,One year,true,Bank transfer (automatic),DSL,No,No,No,30.75,1489.3,Low Value,No,Normal,false,0
9481-IEBZY,Male,Yes,true,false,72,49+ Months,Month-to-month,true,Credit card (automatic),Fiber optic,Yes,Yes,Yes,112.9,8061.5,High Value,No,Normal,false,0
1833-VGRUM,Female,Yes,false,false,1,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,74.2,74.2,Mid Value,Early Churn,High Risk,true,1
6137-NICCO,Female,No,true,true,6,0-11 Months,Month-to-month,true,Mailed check,Fiber optic,No,Yes,No,94.05,518.75,High Value,No,High Risk,false,0
9065-ZCPQX,Male,No,true,false,72,49+ Months,Two year,false,Bank transfer (automatic),DSL,Yes,No,Yes,78.85,5763.15,High Value,No,Normal,false,0
6402-EJMWF,Male,No,false,false,4,0-11 Months,Month-to-month,true,Mailed check,DSL,No,No,Yes,55.3,238.5,Mid Value,No,Normal,false,0
3620-EHIMZ,Female,No,true,true,52,49+ Months,Two year,false,Mailed check,No,No internet service,No internet service,No internet service,19.35,1031.7,Low Value,No,Normal,false,0
3213-VVOLG,Male,No,true,true,0,0-11 Months,Two year,false,Mailed check,No,No internet service,No internet service,No internet service,25.35,,Low Value,No,Normal,false,0
6870-ECSHE,Female,No,false,false,2,0-11 Months,One year,false,Mailed check,No,No internet service,No internet service,No internet service,20.45,34.8,Low Value,No,Normal,false,0
8747-UDCOI,Female,No,true,false,65,49+ Months,Two year,false,Bank transfer (automatic),No,No internet service,No internet service,No internet service,19.35,1319.95,Low Value,No,Normal,false,0
8374-XGEJJ,Male,Yes,true,false,43,25-48 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,101.0,4388.4,High Value,No,Normal,true,1
2656-TABEH,Male,No,true,false,4,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,100.2,420.2,High Value,Early Churn,High Risk,true,1
6946-LMSQS,Male,Yes,true,false,25,25-48 Months,One year,true,Electronic check,Fiber optic,No,No,Yes,89.05,2177.45,High Value,No,Normal,true,1
4626-OZDTJ,Female,No,true,false,51,49+ Months,One year,true,Credit card (automatic),DSL,Yes,Yes,Yes,78.65,3950.85,High Value,No,Normal,false,0
9169-BSVIN,Male,No,false,false,12,12-24 Months,Month-to-month,false,Bank transfer (automatic),DSL,No,Yes,Yes,74.75,827.05,Mid Value,No,Normal,false,0
2325-ZUSFD,Female,No,true,true,57,49+ Months,One year,true,Bank transfer (automatic),DSL,No,Yes,Yes,70.1,3913.3,Mid Value,No,Normal,true,1
8194-PEEBY,Female,No,true,true,24,12-24 Months,One year,false,Mailed check,No,No internet service,No internet service,No internet service,19.9,533.5,Low Value,No,Normal,false,0
6872-HXFNF,Female,No,true,false,64,49+ Months,One year,false,Bank transfer (automatic),DSL,Yes,No,No,58.35,3756.45,Mid Value,No,Normal,false,0
3932-CMDTD,Female,No,false,false,4,0-11 Months,One year,true,Electronic check,Fiber optic,Yes,Yes,Yes,105.65,443.9,High Value,Early Churn,Normal,true,1
7714-YXSMB,Female,No,false,false,26,25-48 Months,Month-to-month,true,Bank transfer (automatic),Fiber optic,No,Yes,Yes,100.5,2599.95,High Value,No,Normal,false,0
8387-UGUSU,Female,No,true,true,15,12-24 Months,Month-to-month,false,Mailed check,No,No internet service,No internet service,No internet service,20.05,284.3,Low Value,No,Normal,false,0
1080-BWSYE,Male,Yes,true,false,64,49+ Months,Two year,false,Credit card (automatic),No,No internet service,No internet service,No internet service,25.65,1740.8,Low Value,No,Normal,false,0
4039-HEUNW,Male,Yes,true,false,36,25-48 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,96.5,3436.1,High Value,No,Normal,true,1
1194-HVAIF,Female,No,true,false,27,25-48 Months,Month-to-month,false,Credit card (automatic),Fiber optic,No,Yes,Yes,95.0,2462.55,High Value,No,Normal,false,0
0812-WUPTB,Male,Yes,true,false,1,0-11 Months,Month-to-month,false,Mailed check,Fiber optic,No,No,No,70.85,70.85,Mid Value,Early Churn,High Risk,true,1
3594-UVONA,Female,No,false,false,35,25-48 Months,One year,true,Credit card (automatic),DSL,Yes,Yes,Yes,85.95,3110.1,High Value,No,Normal,true,1
0004-TLHLJ,Male,No,false,false,4,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,73.9,280.85,Mid Value,Early Churn,High Risk,true,1
1767-TGTKO,Female,No,true,true,8,0-11 Months,Month-to-month,true,Electronic check,DSL,No,No,No,45.45,411.75,Mid Value,No,Normal,false,0
8439-LTUGF,Male,No,false,false,10,0-11 Months,Month-to-month,true,Credit card (automatic),No,No internet service,No internet service,No internet service,20.0,198.6,Low Value,No,Normal,false,0
8805-JNRAZ,Female,No,false,false,2,0-11 Months,Month-to-month,false,Mailed check,DSL,No,No,No,49.2,103.7,Mid Value,No,Normal,false,0
5089-IFSDP,Female,No,true,false,58,49+ Months,Two year,true,Bank transfer (automatic),Fiber optic,No,Yes,Yes,109.45,6144.55,High Value,No,Normal,true,1
6418-HNFED,Male,No,true,false,51,49+ Months,Two year,true,Credit card (automatic),DSL,Yes,Yes,Yes,83.25,4089.45,High Value,No,Normal,false,0
0206-OYVOC,Female,No,true,true,46,25-48 Months,Two year,true,Mailed check,No,No internet service,No internet service,No internet service,19.25,864.2,Low Value,No,Normal,false,0
7291-CDTMJ,Male,No,false,false,1,0-11 Months,Month-to-month,true,Bank transfer (automatic),No,No internet service,No internet service,No internet service,19.65,19.65,Low Value,No,Normal,false,0
7128-GGCNO,Male,No,false,false,46,25-48 Months,Month-to-month,false,Bank transfer (automatic),Fiber optic,No,No,No,72.8,3249.4,Mid Value,No,Normal,false,0
0237-YFUTL,Female,No,true,false,50,49+ Months,Month-to-month,true,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,109.65,5405.8,High Value,No,Normal,false,0
7691-KGKGP,Male,No,true,true,53,49+ Months,Month-to-month,false,Credit card (automatic),DSL,Yes,Yes,No,65.0,3363.8,Mid Value,No,Normal,false,0
6710-HSJRD,Male,No,true,false,61,49+ Months,Month-to-month,true,Electronic check,Fiber optic,Yes,Yes,Yes,114.1,7132.15,High Value,No,Normal,false,0
3675-EQOZA,Male,No,false,false,5,0-11 Months,Month-to-month,false,Bank transfer (automatic),No,No internet service,No internet service,No internet service,20.65,93.55,Low Value,No,Normal,false,0
0840-DCNZE,Male,No,false,false,47,25-48 Months,One year,true,Bank transfer (automatic),DSL,Yes,Yes,Yes,86.95,4138.9,High Value,No,Normal,false,0
1732-FEKLD,Female,No,false,false,54,49+ Months,One year,true,Bank transfer (automatic),Fiber optic,No,Yes,No,94.75,5121.75,High Value,No,Normal,false,0
9862-KJTYK,Male,No,false,true,19,12-24 Months,Month-to-month,true,Credit card (automatic),DSL,No,No,No,25.35,566.1,Low Value,No,Normal,false,0
0479-HMSWA,Female,No,false,true,26,25-48 Months,Two year,true,Electronic check,Fiber optic,Yes,Yes,Yes,105.45,2715.3,High Value,No,Normal,false,0
5854-KSRBJ,Male,No,true,true,70,49+ Months,Two year,false,Mailed check,No,No internet service,No internet service,No internet service,25.4,1782.05,Low Value,No,Normal,false,0
0365-BZUWY,Male,No,true,false,17,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,102.55,1742.5,High Value,No,Normal,false,0
4817-VYYWS,Female,No,false,false,30,25-48 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,100.2,2983.8,High Value,No,Normal,true,1
5701-SVCWR,Female,No,false,true,1,0-11 Months,Month-to-month,false,Mailed check,No,No internet service,No internet service,No internet service,24.0,24.0,Low Value,No,Normal,false,0
3129-AAQOU,Female,No,true,true,19,12-24 Months,Two year,false,Mailed check,No,No internet service,No internet service,No internet service,25.6,485.9,Low Value,No,Normal,false,0
4922-CVPDX,Female,No,true,false,26,25-48 Months,Two year,true,Credit card (automatic),DSL,No,Yes,Yes,73.5,1905.7,Mid Value,No,Normal,false,0
1396-QWFBJ,Female,No,true,true,21,12-24 Months,Month-to-month,true,Bank transfer (automatic),Fiber optic,No,No,No,74.05,1565.7,Mid Value,No,Normal,true,1
1357-BIJKI,Male,No,true,false,50,49+ Months,One year,true,Electronic check,Fiber optic,No,Yes,Yes,98.25,4858.7,High Value,No,Normal,false,0
1099-BTKWT,Female,No,true,false,68,49+ Months,One year,true,Electronic check,DSL,No,Yes,Yes,54.4,3723.65,Mid Value,No,Normal,false,0
5299-SJCZT,Male,No,false,false,3,0-11 Months,Month-to-month,true,Bank transfer (automatic),Fiber optic,No,Yes,Yes,101.55,298.35,High Value,Early Churn,High Risk,true,1
2018-PZKMU,Male,No,true,true,9,0-11 Months,Month-to-month,false,Electronic check,Fiber optic,Yes,Yes,Yes,103.1,970.45,High Value,No,High Risk,false,0
7340-KEFQE,Female,No,true,true,51,49+ Months,Two year,false,Bank transfer (automatic),DSL,Yes,No,No,34.2,1782.0,Low Value,No,Normal,false,0
4570-QHXHL,Female,No,false,false,9,0-11 Months,Month-to-month,true,Electronic check,DSL,No,No,No,43.75,405.7,Mid Value,No,Normal,false,0
2403-BCASL,Male,Yes,true,true,41,25-48 Months,One year,true,Electronic check,Fiber optic,Yes,Yes,Yes,111.95,4534.9,High Value,No,Normal,true,1
7392-YYPYJ,Male,No,false,false,22,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,100.65,2415.95,High Value,No,Normal,false,0
2898-LSJGD,Female,No,true,true,21,12-24 Months,One year,true,Electronic check,DSL,No,Yes,Yes,55.95,1157.05,Mid Value,No,Normal,true,1
2223-GDSHL,Male,No,true,true,71,49+ Months,Two year,true,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,116.05,8297.5,High Value,No,Normal,false,0
7359-PTSXY,Male,No,false,false,1,0-11 Months,Month-to-month,false,Electronic check,DSL,No,No,No,45.75,45.75,Mid Value,Early Churn,Normal,true,1
9470-RTWDV,Male,No,true,true,26,25-48 Months,One year,true,Credit card (automatic),DSL,Yes,Yes,Yes,82.0,2083.1,High Value,No,Normal,false,0
2176-OSJUV,Male,No,true,false,71,49+ Months,Two year,false,Bank transfer (automatic),DSL,Yes,No,No,65.15,4681.75,Mid Value,No,Normal,false,0
9348-YVOMK,Male,No,false,false,4,0-11 Months,Month-to-month,true,Credit card (automatic),DSL,No,No,No,44.8,176.2,Mid Value,No,Normal,false,0
8104-OSKWT,Female,No,false,false,12,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,79.8,1001.2,High Value,No,Normal,false,0
4521-YEEHE,Female,No,true,false,18,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,Yes,Yes,No,88.85,1594.75,High Value,No,Normal,false,0
4090-KPJIP,Female,No,false,false,3,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,74.95,212.4,Mid Value,No,High Risk,false,0
3786-WOVKF,Female,Yes,true,false,72,49+ Months,One year,true,Bank transfer (automatic),Fiber optic,No,Yes,Yes,106.85,7677.4,High Value,No,Normal,false,0
4503-BDXBD,Male,No,false,false,11,0-11 Months,Month-to-month,false,Electronic check,Fiber optic,No,No,No,74.95,815.5,Mid Value,No,High Risk,true,1
6086-ESGRL,Female,No,false,false,1,0-11 Months,Month-to-month,false,Credit card (automatic),Fiber optic,No,No,Yes,80.15,80.15,High Value,Early Churn,High Risk,true,1
2592-HODOV,Male,No,false,false,13,12-24 Months,One year,false,Credit card (automatic),No,No internet service,No internet service,No internet service,19.3,259.65,Low Value,No,Normal,false,0
3886-CERTZ,Female,No,true,false,72,49+ Months,One year,true,Electronic check,Fiber optic,Yes,Yes,Yes,109.25,8109.8,High Value,No,Normal,true,1
7995-ZHHNZ,Male,No,true,false,42,25-48 Months,One year,false,Credit card (automatic),DSL,No,No,No,56.1,2386.85,Mid Value,No,Normal,false,0
3824-RHKVR,Female,No,false,false,17,12-24 Months,Month-to-month,false,Credit card (automatic),No,No internet service,No internet service,No internet service,19.7,340.35,Low Value,No,Normal,false,0
5816-SCGFC,Female,Yes,false,false,7,0-11 Months,Month-to-month,true,Mailed check,DSL,No,No,No,51.3,419.35,Mid Value,No,Normal,false,0
5989-AXPUC,Female,No,true,false,68,49+ Months,Two year,false,Mailed check,Fiber optic,Yes,Yes,Yes,118.6,7990.05,High Value,No,Normal,false,0
4979-HPRFL,Male,No,true,true,56,49+ Months,Two year,false,Bank transfer (automatic),No,No internet service,No internet service,No internet service,24.15,1402.25,Low Value,No,Normal,false,0
8590-OHDIW,Female,No,true,true,38,25-48 Months,One year,false,Mailed check,No,No internet service,No internet service,No internet service,20.3,749.35,Low Value,No,Normal,false,0
8015-IHCGW,Female,No,true,true,72,49+ Months,Two year,true,Electronic check,Fiber optic,Yes,Yes,Yes,115.5,8425.15,High Value,No,Normal,false,0
2332-TODQS,Female,No,false,false,48,25-48 Months,One year,false,Credit card (automatic),No,No internet service,No internet service,No internet service,25.05,1171.5,Low Value,No,Normal,false,0
9278-VZKCD,Female,Yes,true,false,52,49+ Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,109.1,5647.95,High Value,No,Normal,false,0
